4.9989,-2.0486e-08,0,0.064037,-0.62108
4.9907,-0.0018355,2.6202e-05,-0.31664,-1.0517
4.9782,-0.0039776,-0.00096103,-0.077926,-1.3526
4.9654,-0.0037756,-0.0010851,0.061402,-1.1829
4.9541,-0.0032629,-0.00068936,0.021243,-1.0931
4.9437,-0.0032318,-0.00036918,-0.010344,-0.9736
4.9346,-0.0035398,-0.00012395,-0.060599,-0.85679
4.9265,-0.0043777,-0.00014449,-0.094935,-0.78941
4.9188,-0.0052329,-0.00016635,-0.076836,-0.74188
4.9115,-0.0059971,-5.4582e-05,-0.084444,-0.74035
4.9041,-0.0069492,2.8711e-05,-0.10846,-0.73596
4.8966,-0.0081124,-1.0482e-06,-0.11882,-0.75485
4.8891,-0.0091152,-0.00014531,-0.065688,-0.77129
4.8812,-0.0092682,-7.4769e-05,0.023563,-0.80117
4.8731,-0.0088909,0.00023413,0.042834,-0.81864
4.8649,-0.0084371,0.00048068,0.054622,-0.81856
4.8568,-0.0077495,0.00066631,0.086701,-0.79269
4.8491,-0.0067629,0.00091075,0.11263,-0.74542
4.8419,-0.0056475,0.0012237,0.10717,-0.68463
4.8354,-0.0049032,0.0013946,0.049635,-0.61001
4.8296,-0.0045691,0.0012588,0.035547,-0.54674
4.8244,-0.004227,0.0010502,0.04175,-0.49817
4.8196,-0.0038016,0.0008249,0.048695,-0.45628
4.8152,-0.0033236,0.00058464,0.050061,-0.4228
4.8112,-0.0028413,0.00029774,0.048326,-0.38521
4.8074,-0.002307,-3.1296e-05,0.059347,-0.36788
4.8036,-0.0016215,-0.00030316,0.073209,-0.38252
4.7998,-0.00082906,-0.00049374,0.076933,-0.38365
4.7959,-0.00012782,-0.00060868,0.050134,-0.39281
4.7919,0.00022381,-0.0007949,0.015216,-0.40541
4.7878,0.00036747,-0.0010134,0.006412,-0.41595
4.7835,0.00049268,-0.0011554,0.005905,-0.42445
4.7794,0.00059423,-0.0012231,-0.0010801,-0.40875
4.7753,0.00058001,-0.0012767,-0.013912,-0.39984
