22.222,0,0,0.40144,-0.0017189
22.218,-0.0010795,-8.9031e-05,-0.043961,-0.50865
22.213,0.00066105,-3.3667e-06,0.35214,-0.51759
22.208,0.0043094,0.00086167,0.33497,-0.41604
22.204,0.0077129,0.00068925,0.46676,-0.31282
22.202,0.01312,0.0018981,0.4572,-0.25098
22.199,0.017721,0.003191,0.67861,-0.19857
22.198,0.024596,0.0052361,0.78739,-0.16503
22.196,0.030095,0.0068959,0.59436,-0.16631
22.194,0.033979,0.0080669,0.51764,-0.15774
22.192,0.036751,0.0090108,0.47155,-0.25164
22.189,0.041044,0.0098206,0.82885,-0.37953
22.185,0.046787,0.012423,0.65533,-0.46784
22.18,0.047536,0.01368,0.15832,-0.57299
22.174,0.045572,0.01327,0.094265,-0.66683
22.166,0.043603,0.012956,0.12474,-0.80494
22.158,0.042486,0.013186,0.21734,-0.95536
22.147,0.041271,0.013696,0.12065,-1.0901
22.136,0.039063,0.01338,0.088107,-1.2727
22.122,0.037794,0.013189,0.25826,-1.5094
22.105,0.038159,0.013948,0.38005,-1.8904
22.084,0.038552,0.014623,0.3145,-2.2367
22.061,0.038705,0.014949,0.38745,-2.4828
22.034,0.039256,0.016063,0.37893,-2.8075
22.005,0.039224,0.016615,0.35255,-3.0272
21.973,0.039188,0.016635,0.39258,-3.3365
21.938,0.040418,0.017172,0.61418,-3.6129
21.902,0.043202,0.018745,0.65564,-3.6744
21.865,0.043951,0.020198,0.31262,-3.5678
21.831,0.040804,0.020518,0.00049417,-3.3983
21.796,0.037046,0.019526,0.20375,-3.615
21.76,0.036178,0.019728,0.38382,-3.6428
21.724,0.034937,0.020339,0.24014,-3.4892
21.692,0.032552,0.020785,0.19294,-2.8288
21.665,0.029614,0.021375,0.11273,-2.7653
21.634,0.02589,0.020919,0.10847,-3.6253
21.591,0.023766,0.020678,0.34541,-4.8599
21.537,0.022356,0.021863,0.21275,-5.9023
21.477,0.018571,0.022311,-0.023263,-6.0034
21.418,0.012982,0.021444,-0.06821,-6.0046
21.354,0.0094261,0.021165,0.21572,-6.8797
21.282,0.0062429,0.021945,0.030549,-7.1322
21.213,0.0010139,0.021257,-0.10023,-6.7025
21.148,-0.0036252,0.01966,0.11456,-6.2221
21.09,-0.0055341,0.019895,0.24099,-5.2509
21.042,-0.0086189,0.020268,-0.0033543,-4.4325
21,-0.012909,0.018951,0.057265,-3.9866
20.963,-0.014825,0.018497,0.32358,-3.3958
20.931,-0.015827,0.019643,0.18162,-2.951
20.903,-0.020263,0.019798,-0.22684,-2.7758
20.875,-0.026508,0.017987,-0.12114,-2.73
20.848,-0.029482,0.017737,0.18871,-2.7634
20.819,-0.031975,0.0188,-0.00074462,-3.0927
20.788,-0.037358,0.01846,-0.25092,-3.1053
20.752,-0.043552,0.017636,-0.20861,-4.141
20.704,-0.048785,0.016791,-0.12834,-5.4428
20.645,-0.052832,0.015671,-0.024247,-6.2419
20.583,-0.056118,0.015097,-0.017367,-5.8001
20.528,-0.059738,0.014581,-0.1182,-5.4893
20.473,-0.06482,0.013217,-0.26585,-5.4997
20.42,-0.068996,0.011148,-0.033335,-5.1306
20.371,-0.070723,0.010241,0.061213,-4.6272
20.326,-0.072785,0.0096134,-0.084017,-4.387
20.282,-0.076243,0.0086411,-0.21787,-4.2012
20.242,-0.080338,0.0072974,-0.26669,-3.8013
20.204,-0.083863,0.0059447,-0.15047,-3.9806
20.162,-0.086169,0.0051982,-0.13397,-4.2065
20.12,-0.088842,0.0040044,-0.18097,-4.1256
20.08,-0.090822,0.0025456,-0.068876,-3.8926
20.042,-0.091729,0.0026933,-0.066542,-3.8409
20.002,-0.094836,0.0030406,-0.4906,-4.1378
19.96,-0.10189,0.00071257,-0.72196,-4.3119
19.915,-0.10749,-0.0021875,-0.36287,-4.5774
19.867,-0.10912,-0.0028345,-0.15958,-5.0821
19.814,-0.11121,-0.0030896,-0.408,-5.3935
19.761,-0.1161,-0.005217,-0.64067,-5.2703
19.709,-0.12047,-0.0076423,-0.45903,-5.0149
19.66,-0.12349,-0.008793,-0.52133,-4.9217
19.611,-0.12719,-0.010731,-0.56714,-4.8981
19.562,-0.13045,-0.012658,-0.543,-4.9132
19.513,-0.13304,-0.014444,-0.4889,-4.9649
19.464,-0.13443,-0.016356,-0.40053,-4.718
19.42,-0.13545,-0.017702,-0.49508,-4.2319
19.378,-0.13793,-0.018767,-0.68853,-4.0941
19.336,-0.14136,-0.020434,-0.70822,-4.3583
19.291,-0.14399,-0.02246,-0.66258,-4.5496
19.248,-0.14633,-0.024513,-0.68267,-4.1848
19.207,-0.14794,-0.026264,-0.59086,-4.1461
19.164,-0.14836,-0.027463,-0.54131,-4.3609
19.12,-0.14867,-0.028474,-0.6263,-4.4195
19.078,-0.15033,-0.030233,-0.80457,-4.0693
19.038,-0.15224,-0.032771,-0.70023,-3.9779
18.997,-0.15178,-0.033788,-0.51916,-4.2763
18.954,-0.15161,-0.034615,-0.76517,-4.3554
18.91,-0.15306,-0.037073,-0.78763,-4.5447
18.864,-0.15262,-0.039285,-0.58778,-4.5068
18.82,-0.15019,-0.040486,-0.45339,-4.2412
18.778,-0.14761,-0.041087,-0.59237,-4.1625
18.736,-0.14689,-0.042829,-0.81019,-4.1056
18.697,-0.14745,-0.044934,-0.90781,-3.7419
18.66,-0.1474,-0.046942,-0.77299,-3.7472
18.622,-0.14607,-0.048352,-0.76913,-3.8703
