9.3759,0.00039441,0,0.21273,-0.46834
9.3773,-0.00039265,-0.00012889,-0.093806,0.0036881
9.377,0.00030223,-0.0001045,0.23907,0.0055469
9.3778,0.0037216,0.0005577,0.37882,0.15197
9.3802,0.0070667,0.0012699,0.30929,0.32379
9.3842,0.0094621,0.001827,0.18844,0.44207
9.3892,0.011357,0.0021095,0.25185,0.56291
9.3949,0.014611,0.0026015,0.42317,0.55977
9.4003,0.019097,0.0035014,0.52628,0.5177
9.4052,0.024504,0.0047928,0.62112,0.45429
9.4092,0.030131,0.0064216,0.5795,0.36201
9.4123,0.034943,0.0076211,0.52335,0.24436
9.4144,0.039464,0.0085322,0.54583,0.16745
9.4157,0.044229,0.0096383,0.57918,0.095756
9.4161,0.049072,0.010885,0.57726,0.0080823
9.4159,0.053271,0.012111,0.47794,-0.049062
9.4152,0.056416,0.012922,0.40248,-0.075522
9.4147,0.059005,0.01352,0.36779,-0.039735
9.4144,0.061367,0.014021,0.38091,-0.016261
9.4145,0.063962,0.014622,0.40459,0.041479
9.4154,0.06656,0.015286,0.38372,0.13606
9.4172,0.068799,0.015812,0.36119,0.20085
9.4196,0.070912,0.016298,0.36699,0.27746
9.4226,0.073603,0.016602,0.52169,0.27998
9.4255,0.078462,0.017608,0.74856,0.30686
9.4287,0.084812,0.019149,0.84086,0.32335
9.4319,0.09123,0.02106,0.7693,0.32916
9.4353,0.095964,0.022535,0.60553,0.33936
9.4384,0.09914,0.023493,0.48664,0.28
9.4409,0.10175,0.024123,0.52047,0.20826
9.4425,0.10528,0.025082,0.64046,0.10623
9.4432,0.10942,0.026578,0.65225,0.033721
9.4431,0.11314,0.028017,0.61286,-0.046064
9.4424,0.11639,0.029289,0.58277,-0.10781
9.4411,0.1195,0.030306,0.63061,-0.14376
9.4394,0.12373,0.031633,0.79169,-0.17871
9.4379,0.12889,0.033674,0.83151,-0.14077
9.4368,0.13382,0.035768,0.79219,-0.087919
9.4362,0.13801,0.03767,0.73225,-0.028445
9.4363,0.14184,0.039341,0.78481,0.015984
9.4365,0.14628,0.041325,0.85043,0.0064881
9.4366,0.15094,0.043528,0.87588,-0.020796
9.4362,0.1556,0.045684,0.89473,-0.069419
9.4354,0.16012,0.047728,0.88416,-0.11793
9.4339,0.16448,0.049674,0.91382,-0.21812
9.431,0.16915,0.051789,0.95536,-0.38611
9.4261,0.17341,0.053866,0.89674,-0.59861
9.4191,0.17715,0.055554,0.9204,-0.8647
9.4092,0.18099,0.057243,0.91306,-1.1186
