33.333,-1.2266e-11,0,0.12056,-0.8307
33.325,-0.001794,-5.9973e-05,-0.28718,-0.94926
33.315,-0.0040772,-0.00031006,-0.18751,-0.9258
33.306,-0.0053254,-0.0014866,-0.091949,-0.83371
33.298,-0.0039956,-0.001903,0.27252,-0.72577
33.292,0.00037124,-0.00049815,0.41104,-0.59827
33.286,0.0033898,0.0006436,0.17714,-0.517
33.281,0.0038461,0.00037906,0.097496,-0.5511
33.275,0.0074062,0.00084922,0.5276,-0.54612
33.27,0.010639,0.0029065,0.19442,-0.54418
33.264,0.0090492,0.0029753,-0.24582,-0.70219
33.256,0.0063269,0.0019393,-0.087392,-0.78356
33.248,0.0053969,0.0017055,-0.017348,-0.80641
33.24,0.0046141,0.0014882,-0.017584,-0.82012
33.232,0.0042294,0.0015861,0.020488,-0.83246
33.224,0.0039467,0.0016746,0.012115,-0.82555
33.215,0.0032151,0.0019979,0.0040565,-0.81161
33.208,0.0027684,0.0014847,0.041645,-0.77176
33.2,0.0044265,0.0015675,0.3842,-0.65653
33.194,0.0069556,0.0033435,0.12391,-0.56061
33.189,0.004581,0.0031236,-0.19963,-0.52088
33.184,0.0031948,0.0021813,0.076226,-0.44944
33.18,0.0039755,0.002226,0.18992,-0.39436
33.175,0.0044881,0.0028428,0.064507,-0.47346
33.171,0.0046523,0.0027698,0.18048,-0.49146
33.166,0.0050846,0.0032333,0.058532,-0.49617
33.16,0.0032268,0.0028742,-0.12134,-0.57531
33.155,0.0019342,0.0026911,-0.012695,-0.57623
33.149,0.00053903,0.0024545,-0.09074,-0.60387
33.143,-0.00047081,0.0018164,0.027059,-0.56527
33.137,-0.00098919,0.0020309,0.0030739,-0.56448
33.132,-0.00066668,0.0018417,0.22922,-0.54306
33.126,0.00098604,0.0028455,0.11326,-0.54628
33.121,-0.00050793,0.0023007,-0.078348,-0.50035
33.116,-0.00040722,0.0023778,0.21368,-0.47738
33.111,0.00061726,0.0031016,0.10307,-0.49386
33.107,-0.00031877,0.0030459,-0.017807,-0.40246
33.103,-0.0007523,0.0026079,0.12705,-0.30053
33.1,-2.1646e-05,0.0033212,0.1301,-0.33055
33.097,-0.00078844,0.0034121,0.022664,-0.27017
33.095,-0.0010786,0.003058,0.11034,-0.23545
33.093,-0.0014011,0.0032253,0.015913,-0.20217
33.091,-0.0027538,0.0032548,-0.031331,-0.192
33.089,-0.0036596,0.0030044,0.045608,-0.1305
33.088,-0.0033267,0.0023806,0.23183,-0.11474
33.086,-0.0012505,0.0035982,0.26079,-0.19658
33.084,-0.002422,0.0041631,-0.19567,-0.2733
33.081,-0.0049069,0.00275,0.02814,-0.3278
33.077,-0.0040664,0.0030247,0.21589,-0.34226
33.074,-0.0035737,0.0035816,0.081867,-0.42448
33.069,-0.0049463,0.0035686,-0.044713,-0.47489
33.065,-0.0061422,0.0031875,0.031337,-0.35827
33.062,-0.0060655,0.0029802,0.16667,-0.27757
33.059,-0.0062295,0.0036493,-0.030891,-0.26644
33.057,-0.0084052,0.0037764,-0.11973,-0.047687
33.057,-0.011178,0.0027682,-0.18742,-0.017951
33.057,-0.012817,0.0018867,0.060785,0.052223
33.058,-0.01226,0.002596,0.091274,0.043552
33.058,-0.013466,0.002267,-0.10912,0.021891
