1.7337,2.1684e-19,0,0.060739,0.0010757
1.7329,-0.0019172,-5.6701e-06,-0.33468,-0.14786
1.732,-0.004344,-0.0009602,-0.10852,0.054451
1.7343,-0.004442,-0.00095888,0.045536,0.3192
1.7368,-0.0039569,-0.00026555,0.026886,0.23209
1.74,-0.0040548,0.00036067,-0.03894,0.40836
1.7441,-0.0046159,0.00073171,-0.064779,0.38307
1.7482,-0.0053046,0.0010401,-0.069356,0.41727
1.7522,-0.0060297,0.0013194,-0.071194,0.38773
1.7559,-0.006768,0.0014938,-0.071694,0.35825
1.7593,-0.0074821,0.0015057,-0.065358,0.30786
1.762,-0.0080974,0.0013722,-0.049314,0.24584
1.7642,-0.0084933,0.0011933,-0.025955,0.17946
1.7656,-0.0086816,0.00099845,-0.008982,0.11945
1.7666,-0.0087175,0.0007908,0.0047846,0.069942
1.7672,-0.0086592,0.00060641,0.0079439,0.050563
1.7677,-0.0085741,0.00040266,0.012443,0.053037
1.7683,-0.0083865,0.00019714,0.027612,0.075192
1.7692,-0.0080201,2.5584e-05,0.04686,0.11313
1.7706,-0.0074349,-9.7138e-05,0.068817,0.15427
1.7723,-0.0066732,-0.00018796,0.081857,0.20243
1.7746,-0.0057956,-0.00027004,0.092767,0.24778
1.7773,-0.0048118,-0.00032874,0.10199,0.28708
1.7803,-0.0037656,-0.00034478,0.10329,0.3199
1.7836,-0.0027716,-0.00033573,0.093114,0.33845
1.7871,-0.0018937,-0.00032451,0.081422,0.34282
1.7905,-0.0011276,-0.00029078,0.070461,0.33214
1.7937,-0.0004803,-0.00021289,0.055404,0.31614
1.7968,-1.808e-05,-0.00012803,0.037068,0.28739
1.7995,0.00028169,-4.1789e-05,0.023126,0.25361
1.8018,0.0004508,4.893e-05,0.010882,0.22279
1.804,0.00049818,0.00013168,-0.0010743,0.21043
1.806,0.0005285,0.00016419,0.011943,0.1931
1.8079,0.00074418,0.00027217,0.029787,0.19172
1.8099,0.0010543,0.00044141,0.030869,0.2043
1.812,0.0013248,0.00059792,0.023815,0.22545
1.8144,0.0014976,0.00070693,0.014566,0.25389
1.8171,0.001626,0.00078842,0.01475,0.29232
1.8202,0.0017596,0.00086867,0.014098,0.33061
1.8237,0.0018639,0.00092897,0.0098122,0.36518
1.8275,0.0019338,0.00094252,0.010142,0.39452
1.8316,0.0020587,0.00094419,0.018268,0.41575
1.8358,0.0022465,0.0009592,0.021412,0.4285
